run_id,registry_event_id,recorded_at,supersedes_event_id,protocol_version,method_profile,stage,dataset_family,sequence,window_start,window_end,texture_stratum,split_role,arm,arm_version,arm_applicability,applicability_rule,frontend_seed,backend_replay,accepted_lineage_count,active,selection_active,candidate_pool_hash,frame_chain_hash,selection_hash,status,replay_evaluable,replay_hard_failure,window_arm_hard_failure,any_repeat_hard_failure,init_failure,full_coverage,algorithm_hard_failure,solver_risk,window_arm_solver_risk,queue_drop_rate,sustained_queue_drop,infrastructure_failure,replacement_for,run_dir,command_file,input_hash_manifest,output_hash_manifest,notes
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_B1_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_B1_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=5,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_B1_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_B1_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=6,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_M_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_M_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A02-0005_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=7,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_M_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_M_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A02-0005_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=8,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_M_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_M_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A02-0005_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=9,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=10,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=11,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A02,225.0,270.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=12,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A02:0005; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=13,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=14,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=15,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=16,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=17,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=18,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=19,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=20,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B0_native_vins_origin_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B0_native_vins_origin_v1,vins-origin-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=21,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0018_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=22,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0018_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=23,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_BACKEND_REPLAY,aqualoc_archaeology,A01,810.0,855.0,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0018_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=24,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_archaeology:A01:0018; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b01_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b01_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H05,90.0,135.0,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b01,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H05-0002_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=25,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H05:0002; replay_index=1; algorithmic_slot=b01; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b02_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b02_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H05,90.0,135.0,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b02,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H05-0002_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=26,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H05:0002; replay_index=2; algorithmic_slot=b02; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b03_20260808T035400Z,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b03_20260808T035400Z_e00,2026-08-08T11:54:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_BACKEND_REPLAY,aqualoc_harbor,H05,90.0,135.0,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b03,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H05-0002_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_replay_queue_v1.csv#queue_index=27,papers/ieee_sensors_journal_experiments/p07/backend_queue_lock_v1.json,,window_id=aqualoc_harbor:H05:0002; replay_index=3; algorithmic_slot=b03; backend_queue_lock_hash=a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e; trajectory outcome unread at allocation
