dataset_family,sequence,start,end,window_unit,prior_artifact_count,prior_learned_seen,prior_vins_seen,prior_parameter_use,allowed_role,evidence_paths,decision_reason
aqualoc_harbor,H07,0,100,frame,2,true,true,true,DEVELOPMENT_ONLY,logs/agent_low_texture_candidates.md:73;logs/fourpoint_improvement_summary.md:75,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,0,1000,frame,451,true,true,true,DEVELOPMENT_ONLY,logs/agent_low_texture_candidates.md:67;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:13;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:14;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:15;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:16;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:17;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_dir2_init_klt_only_h07_0_1000/ape.txt:18;...(+439),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,0,50,frame,8,true,true,true,DEVELOPMENT_ONLY,logs/agent_may19_aqualoc_multiwindow/h07_0_50_formal_sp_lg_loftr.csv;logs/agent_may19_aqualoc_multiwindow/h07_0_50_formal_xfeat_loftr.csv;logs/agent_may19_aqualoc_multiwindow/h07_0_50_klt_adaptive_clahe.csv;logs/agent_may19_aqualoc_multiwindow/report.md:15;logs/agent_may19_aqualoc_multiwindow/report.md:16;logs/agent_may19_aqualoc_multiwindow/report.md:17;logs/agent_may19_aqualoc_multiwindow/report.md:34;logs/may25_non_a06_window_scan.md:32,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1000,1160,frame,93,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_guarded_scan_h07_1000_1160_probe_oldcontract_densecap/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_guarded_scan_h07_1000_1160_probe_oldcontract_densecap/features.bag;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_guarded_scan_h07_1000_1160_probe_oldcontract_densecap/frontend_metrics.csv;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jun27g_threewayprobe_aqualoc_h07_1000_1160/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jun27g_threewayprobe_aqualoc_h07_1000_1160/features.bag;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jun27g_threewayprobe_aqualoc_h07_1000_1160/frontend_metrics.csv;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_1000_1160_klt_safe_fallback/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_1000_1160_klt_safe_fallback/arbitration_summary.txt;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_1000_1160_klt_safe_fallback/arbitration_summary.txt:1;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_1000_1160_klt_safe_fallback/arbitration_summary.txt:10;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_1000_1160_klt_safe_fallback/arbitration_summary.txt:11;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_1000_1160_klt_safe_fallback/arbitration_summary.txt:12;...(+81),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1160,1240,frame,3,true,true,false,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun22_h07relax_vins_1160_1240_loftr/replay_manifest.txt:2;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun22_h07relax_vins_1160_1240_noloftr/replay_manifest.txt:2;logs/aqualoc_real_vins/external_klt_every2_jun22_h07relax_vins_1160_1240_klt/replay_manifest.txt:2,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1160,1320,frame,1916,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun22_h07relax_vins_1160_1320_loftr/replay_manifest.txt:2;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun22_h07relax_vins_1160_1320_noloftr/replay_manifest.txt:2;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:13;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:14;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:15;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:16;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_earlyseed_h07_1160_1320_drop20/ape.txt:17;...(+1904),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1320,1480,frame,2190,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:13;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:14;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:15;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:16;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:17;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:18;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul18_causal_h07_1320_1480_drop_r1/ape.txt:19;...(+2178),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1480,1640,frame,945,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:13;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:14;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:15;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:16;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:17;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:18;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul09_bandmotion_drop_h07_1480_1640/ape.txt:19;...(+933),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1662,frame,1,false,false,false,DEVELOPMENT_ONLY,logs/opt_eval/homography_maturity/smoke_h07_1660_1662.csv,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1670,frame,5,true,false,true,DEVELOPMENT_ONLY,logs/ablations/aqualoc_harbor07_1660_1670_hybrid_xfeat_geo_cov_smoke.csv;logs/ablations/aqualoc_harbor07_1660_1670_hybrid_xfeat_learned_init_budget_smoke.csv;logs/ablations/aqualoc_harbor07_1660_1670_hybrid_xfeat_learned_init_smoke.csv;logs/aqualoc_harbor07_1660_1670_hybrid_xfeat_qaware_smoke.csv;logs/opt_eval/unified_state_gate/smoke_h07_1660_1670.csv,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1680,frame,2,false,false,true,DEVELOPMENT_ONLY,logs/ablations/aqualoc_harbor07_1660_1680_gridquota_smoke.csv;logs/opt_eval/temporal_adaptive_quality/smoke_h07_1660_1680.csv,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1700,frame,2,false,false,false,DEVELOPMENT_ONLY,logs/aqualoc_harbor07_1660_1700_quality_qaware_scan.csv;logs/aqualoc_harbor07_1660_1700_quality_qaware_windows.csv,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1710,frame,2,false,false,false,DEVELOPMENT_ONLY,logs/agent_qi_reliability/qi_reliability_report.md:20;logs/agent_qi_reliability/qi_reliability_report.md:59,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1720,frame,562,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_extrinsic_probe/jun29_extprobe_h07_good_inv_ext/replay_manifest.txt:2;logs/aqualoc_extrinsic_probe/jun29_extprobe_h07_good_inv_ext/replay_manifest.txt:3;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:13;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:14;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:15;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:16;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun03_h07_1660_1720_formal_preserve_r45c50_loftr_vins/ape.txt:17;...(+550),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1740,frame,1133,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fix_default37_h07_1660_1740_loftr_mirror/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fix_default37_h07_1660_1740_loftr_mirror/features.bag;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fix_default37_h07_1660_1740_loftr_mirror/frontend_metrics.csv;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fix_default37_h07_1660_1740_noloftr_mirror/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fix_default37_h07_1660_1740_noloftr_mirror/features.bag;logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fix_default37_h07_1660_1740_noloftr_mirror/frontend_metrics.csv;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1740_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1740_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1740_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1740_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1740_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1740_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:13;...(+1121),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1820,frame,346,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:1;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:10;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:11;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:12;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:13;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:14;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:15;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:16;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:17;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:18;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul01_h07_1660_1820_klt_plus_xfeat_cap80_pf2_remap1m/ape.txt:19;...(+334),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1660,1950,frame,5479,true,true,true,DEVELOPMENT_ONLY,logs/ablations/aqualoc_harbor07_1660_1950_ablate_00_klt.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_01_classical_hybrid_qaware.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_02_hybrid_xfeat_no_quality_triggers.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_03_hybrid_xfeat_no_learned_first.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_04_hybrid_xfeat_no_lk_recovery.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_05_hybrid_xfeat_full_qaware.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_06_hybrid_xfeat_geo_cov.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_07_hybrid_xfeat_geo_cov_init_budget.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_08_hybrid_xfeat_init_fraction.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_09_hybrid_xfeat_init_reserved_gftt.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_10_hybrid_xfeat_quality_gated_init.csv;logs/ablations/aqualoc_harbor07_1660_1950_ablate_11_hybrid_xfeat_quality_gated_init_reserve80.csv;...(+5467),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1740,1820,frame,108,true,true,true,DEVELOPMENT_ONLY,logs/agent_h07_churn/h07_churn_report.md:17;logs/agent_h07_churn/h07_churn_report.md:26;logs/agent_h07_churn/h07_churn_report.md:27;logs/agent_h07_churn/h07_churn_report.md:28;logs/agent_h07_churn/h07_churn_report.md:29;logs/agent_h07_churn/h07_churn_report.md:3;logs/agent_h07_churn/h07_churn_report.md:7;logs/agent_h07_churn_fix/churn_fix_report.md:14;logs/agent_h07_churn_fix/churn_fix_report.md:15;logs/agent_h07_churn_fix/churn_fix_report.md:16;logs/agent_h07_churn_fix/churn_fix_report.md:23;logs/agent_h07_churn_fix/h07_1740_1820_churn_residual_neutral_sp_lg_loftr.csv;...(+96),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,1880,1920,frame,2,true,false,true,DEVELOPMENT_ONLY,logs/agent_loftr_trigger_search_20260514/h07_1880_1920_loftr_extreme_only_sp_lg.csv;logs/agent_loftr_trigger_search_20260514/h07_1880_1920_three_layer_sp_lg_loftr.csv,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,7,1660,frame,1,true,true,false,DEVELOPMENT_ONLY,正反例窗口整理/已跑窗口与未跑候选整理.md:230,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,720,900,frame,295,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_harbor07_720_900_compare_summary.csv;logs/aqualoc_harbor07_720_900_compare_summary.md;logs/aqualoc_harbor07_720_900_compare_summary.md:1;logs/aqualoc_harbor07_720_900_compare_summary.md:2;logs/aqualoc_harbor07_720_900_compare_summary.md:3;logs/aqualoc_harbor07_720_900_compare_summary.md:4;logs/aqualoc_harbor07_720_900_compare_summary.md:5;logs/aqualoc_harbor07_720_900_hybrid.csv;logs/aqualoc_harbor07_720_900_hybrid_viz/frame_000720.jpg;logs/aqualoc_harbor07_720_900_hybrid_viz/frame_000750.jpg;logs/aqualoc_harbor07_720_900_hybrid_viz/frame_000780.jpg;logs/aqualoc_harbor07_720_900_hybrid_viz/frame_000810.jpg;...(+283),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_harbor,H07,900,1240,frame,111,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_jun29_extmode_h05_900_1240_exact160_oldbag_camimu/replay_manifest.txt:2;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_guarded_scan_h07_900_1240_probe_oldcontract_densecap/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_guarded_scan_h07_900_1240_probe_oldcontract_densecap/features.bag;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jul03_guarded_scan_h07_900_1240_probe_oldcontract_densecap/frontend_metrics.csv;logs/aqualoc_real_vins/external_hybrid_xfeat_every2_jun29_h05_exact160_plus_xfeat16_imucam/replay_manifest.txt:2;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/aqualoc_harbor07_kannala.yaml;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/arbitration_summary.txt;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/arbitration_summary.txt:1;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/arbitration_summary.txt:10;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/arbitration_summary.txt:11;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/arbitration_summary.txt:12;logs/aqualoc_real_vins/external_klt_every2_jul03_guarded_scan_h07_900_1240_klt_safe_fallback/arbitration_summary.txt:13;...(+99),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
